Image Pair,RGB Score,Thermal Score
FLIR_02959,0.7,0.7
FLIR_02965,0.3,0.2
FLIR_02966,0.4,0.4
FLIR_02964,0.3,0.2
FLIR_02967,0.4,0.2
FLIR_02968,0.5,0.5
FLIR_02970,0.7,0.3
FLIR_02963,0.4,0.6
FLIR_02972,0.3,0.3
FLIR_02973,0.5,0.4
FLIR_02974,0.7,0.5
FLIR_02975,0.4,0.3
FLIR_02971,0.8,0.3
FLIR_02976,0.4,0.3
FLIR_02936,0.7,0.6
FLIR_02980,0.8,0.5
FLIR_02979,0.4,0.5
FLIR_02988,0.4,0.8
FLIR_02969,0.6,0.5
FLIR_02978,0.4,0.4
FLIR_02996,0.4,0.6
FLIR_02998,0.7,0.3
FLIR_03001,0.7,0.3
FLIR_02999,0.5,0.8
FLIR_03000,0.4,0.4
FLIR_03003,0.5,0.3
FLIR_03005,0.3,0.6
FLIR_03004,0.3,0.4
FLIR_03006,0.7,0.8
FLIR_03002,0.5,0.4
FLIR_03008,0.3,0.3
FLIR_03025,0.7,0.6
FLIR_03027,0.8,0.3
FLIR_03028,0.4,0.4
FLIR_03026,0.6,0.8
FLIR_03030,0.4,0.3
FLIR_03029,0.3,0.3
FLIR_03032,0.6,0.5
FLIR_03031,0.3,0.3
FLIR_03007,0.3,0.6
FLIR_03033,0.8,0.4
FLIR_03035,0.3,0.5
FLIR_03039,0.8,0.5
FLIR_02993,0.8,0.5
FLIR_03036,0.3,0.4
FLIR_03034,0.4,0.5
FLIR_03044,0.4,0.6
FLIR_03042,0.3,0.5
FLIR_03046,0.6,0.9
FLIR_03045,0.3,0.8
FLIR_03047,0.3,0.8
FLIR_03048,0.7,0.6
FLIR_03050,0.6,0.8
FLIR_03049,0.5,0.8
FLIR_03052,0.7,0.6
FLIR_03051,0.7,0.6
FLIR_03053,0.7,0.8
FLIR_03041,0.6,0.5
FLIR_03054,0.7,0.8
FLIR_03055,0.6,0.6
FLIR_03056,0.6,0.6
FLIR_03058,0.6,0.6
FLIR_03059,0.6,0.6
FLIR_03061,0.6,0.6
FLIR_03062,0.6,0.4
FLIR_03060,0.6,0.7
FLIR_03063,0.6,0.8
FLIR_03064,0.7,0.8
FLIR_03066,0.6,0.3
FLIR_03065,0.4,0.6
FLIR_03068,0.7,0.6
FLIR_03067,0.4,0.6
FLIR_03070,0.3,0.6
FLIR_03057,0.3,0.2
FLIR_03069,0.3,0.5
FLIR_03074,0.6,0.8
FLIR_03075,0.8,0.6
FLIR_03076,0.4,0.8
FLIR_03077,0.3,0.8
FLIR_03078,0.6,0.6
FLIR_03072,0.3,0.4
FLIR_03079,0.6,0.2
FLIR_03080,0.5,0.4
FLIR_03081,0.5,0.3
FLIR_03082,0.3,0.5
FLIR_03083,0.5,0.4
FLIR_03084,0.3,0.4
FLIR_03085,0.3,0.7
FLIR_03086,0.7,0.3
FLIR_03087,0.5,0.3
FLIR_03088,0.8,0.8
FLIR_03089,0.6,0.2
FLIR_03090,0.3,0.5
FLIR_03091,0.6,0.8
FLIR_03071,0.4,0.5
FLIR_03100,0.7,0.5
FLIR_03040,0.8,0.8
FLIR_03102,0.4,0.7
FLIR_03103,0.7,0.7
FLIR_03110,0.6,0.3
FLIR_03111,0.6,0.7
FLIR_03112,0.7,0.6
FLIR_03113,0.7,0.6
FLIR_03114,0.8,0.5
FLIR_03115,0.6,0.8
FLIR_03120,0.3,0.2
FLIR_03121,0.5,0.2
FLIR_03122,0.7,0.6
FLIR_03123,0.6,0.6
FLIR_03124,0.6,0.3
FLIR_03125,0.4,0.6
FLIR_03126,0.7,0.4
FLIR_03127,0.6,0.6
FLIR_03128,0.5,0.5
FLIR_03129,0.6,0.6
FLIR_03130,0.4,0.7
FLIR_03131,0.7,0.4
FLIR_03132,0.3,0.6
FLIR_03134,0.6,0.5
FLIR_03135,0.7,0.6
FLIR_03136,0.7,0.6
FLIR_03137,0.7,0.6
FLIR_03138,0.6,0.6
FLIR_03139,0.7,0.5
FLIR_03092,0.9,0.5
FLIR_03101,0.5,0.2
FLIR_03141,0.2,0.5
FLIR_03142,0.4,0.7
FLIR_03143,0.4,0.7
FLIR_03140,0.4,0.2
FLIR_03145,0.4,0.6
FLIR_03146,0.4,0.4
FLIR_03147,0.4,0.7
FLIR_03148,0.7,0.8
FLIR_03093,0.9,0.7
FLIR_03149,0.4,0.8
FLIR_03150,0.6,0.7
FLIR_03154,0.9,0.4
FLIR_03155,0.4,0.6
FLIR_03156,0.4,0.4
FLIR_03157,0.7,0.4
FLIR_03158,0.5,0.6
FLIR_03159,0.8,0.5
FLIR_03161,0.6,0.2
FLIR_03160,0.6,0.5
FLIR_03163,0.6,0.8
FLIR_03164,0.6,0.5
FLIR_03166,0.6,0.5
FLIR_03167,0.4,0.8
FLIR_03168,0.3,0.5
FLIR_03169,0.9,0.7
FLIR_03170,0.7,0.5
FLIR_03171,0.8,0.5
FLIR_03172,0.7,0.7
FLIR_03173,0.7,0.7
FLIR_03179,0.8,0.5
FLIR_03181,0.9,0.6
FLIR_03180,0.7,0.5
FLIR_03182,0.7,0.4
FLIR_03183,0.8,0.6
FLIR_03184,0.7,0.4
FLIR_03185,0.4,0.7
FLIR_03186,0.7,0.6
FLIR_03187,0.7,0.6
FLIR_03188,0.7,0.6
FLIR_03189,0.7,0.6
FLIR_03191,0.7,0.4
FLIR_03192,0.3,0.5
FLIR_03194,0.7,0.6
FLIR_03144,0.4,0.8
FLIR_03195,0.8,0.4
FLIR_03196,0.7,0.6
FLIR_03197,0.7,0.6
FLIR_03198,0.6,0.6
FLIR_03201,0.7,0.6
FLIR_03200,0.7,0.8
FLIR_03193,0.7,0.7
FLIR_03202,0.7,0.6
FLIR_03203,0.7,0.4
FLIR_03204,0.7,0.6
FLIR_03205,0.7,0.6
FLIR_03206,0.7,0.7
FLIR_03214,0.6,0.8
FLIR_03215,0.6,0.6
FLIR_03217,0.7,0.7
FLIR_03218,0.7,0.6
FLIR_03221,0.7,0.3
FLIR_03222,0.7,0.3
FLIR_03223,0.7,0.3
FLIR_03224,0.8,0.4
FLIR_03227,0.7,0.4
FLIR_03228,0.7,0.5
FLIR_03229,0.7,0.4
FLIR_03230,0.7,0.7
FLIR_03231,0.7,0.6
FLIR_03232,0.7,0.6
FLIR_03233,0.7,0.6
FLIR_03234,0.7,0.6
FLIR_03235,1.0,0.6
FLIR_03190,0.7,0.4
FLIR_03236,0.9,0.8
FLIR_03237,0.8,0.6
FLIR_03238,0.6,0.7
FLIR_03240,0.7,0.7
FLIR_03241,0.6,0.5
FLIR_03242,0.9,0.5
FLIR_03243,0.6,0.8
FLIR_03244,0.6,0.7
FLIR_03245,0.8,0.5
FLIR_03246,0.8,0.8
FLIR_03247,0.7,0.5
FLIR_03248,0.7,0.4
FLIR_03250,0.7,0.6
FLIR_03249,0.4,0.6
FLIR_03251,0.5,0.5
FLIR_03253,0.7,0.6
FLIR_03254,0.3,0.6
FLIR_03207,0.7,0.7
FLIR_03255,0.6,0.7
FLIR_03257,0.4,0.5
FLIR_03258,0.6,0.7
FLIR_03252,0.6,0.4
FLIR_03260,0.8,0.3
FLIR_03256,0.6,0.6
FLIR_03259,0.6,0.6
FLIR_03263,0.7,0.5
FLIR_03264,0.8,0.3
FLIR_03265,0.5,0.5
FLIR_03266,0.8,0.2
FLIR_03261,0.8,0.5
FLIR_03262,0.7,0.5
FLIR_03268,0.8,0.6
FLIR_03269,0.5,0.8
FLIR_03272,0.8,0.4
FLIR_03273,0.5,0.5
FLIR_03279,0.7,0.3
FLIR_03280,0.4,0.3
FLIR_03288,0.7,0.2
FLIR_03289,0.8,0.8
FLIR_03290,0.5,0.6
FLIR_03295,0.8,0.3
FLIR_03293,0.6,0.8
FLIR_03292,0.6,0.3
FLIR_03296,0.8,0.6
FLIR_03267,0.5,0.5
FLIR_03302,0.4,0.8
FLIR_03304,0.7,0.5
FLIR_03305,0.4,0.5
FLIR_03298,0.6,0.4
FLIR_03308,0.7,0.8
FLIR_03309,0.8,0.5
FLIR_03313,0.8,0.3
FLIR_03306,0.8,0.5
FLIR_03316,0.9,0.8
FLIR_03324,0.7,0.8
FLIR_03317,0.7,0.9
FLIR_03327,0.4,0.3
FLIR_03329,0.6,0.8
FLIR_03315,0.7,0.3
FLIR_03330,0.4,0.5
FLIR_03328,0.7,0.4
FLIR_03331,0.4,0.8
FLIR_03332,0.7,0.3
FLIR_03333,0.7,0.3
FLIR_03340,0.7,0.8
FLIR_03341,0.3,0.7
FLIR_03342,0.7,0.6
FLIR_03343,0.7,0.5
FLIR_03345,0.4,0.8
FLIR_03344,0.7,0.8
FLIR_03339,0.8,0.6
FLIR_03346,0.7,0.3
FLIR_03347,0.5,0.8
FLIR_03350,0.7,0.6
FLIR_03352,0.9,0.5
FLIR_03348,0.8,0.8
FLIR_03351,0.7,0.6
FLIR_03353,0.9,0.6
FLIR_03349,0.8,0.6
FLIR_03354,0.9,0.6
FLIR_03355,0.9,0.6
FLIR_03356,0.8,0.6
FLIR_03359,0.4,0.8
FLIR_03360,0.4,0.5
FLIR_03361,0.4,0.8
FLIR_03363,0.6,0.4
FLIR_03357,0.4,0.4
FLIR_03365,0.8,0.2
FLIR_03364,0.9,0.7
FLIR_03371,0.8,0.3
FLIR_03373,0.9,0.5
FLIR_03375,0.5,0.8
FLIR_03376,0.3,0.5
FLIR_03378,0.8,0.5
FLIR_03379,0.7,0.5
FLIR_03380,0.5,0.8
FLIR_03381,0.7,0.3
FLIR_03384,0.7,0.8
FLIR_03385,0.3,0.6
FLIR_03370,0.7,0.9
FLIR_03386,0.8,0.5
FLIR_03392,0.6,0.3
FLIR_03393,0.7,0.4
FLIR_03358,0.6,0.6
FLIR_03396,0.4,0.6
FLIR_03397,0.8,0.6
FLIR_03398,0.8,0.4
FLIR_03395,0.7,0.4
FLIR_03400,0.6,0.8
FLIR_03401,0.7,0.2
FLIR_03399,0.8,Error
FLIR_03403,0.4,0.3
FLIR_03404,0.5,0.5
FLIR_03405,0.4,0.2
FLIR_03406,0.9,0.5
FLIR_03402,0.7,0.5
FLIR_03369,0.8,0.4
FLIR_03409,0.9,0.5
FLIR_03410,0.7,0.8
FLIR_03411,0.7,0.5
FLIR_03412,0.4,0.6
FLIR_03413,0.6,0.6
FLIR_03394,0.4,0.5
FLIR_03407,0.9,0.5
FLIR_03418,0.6,0.5
FLIR_03417,0.3,0.5
FLIR_03419,0.6,0.5
FLIR_03422,0.6,0.5
FLIR_03424,0.4,0.3
FLIR_03423,0.5,0.5
FLIR_03425,0.6,0.5
FLIR_03426,0.7,0.5
FLIR_03427,0.7,0.4
FLIR_03428,0.6,0.8
FLIR_03431,0.9,0.6
FLIR_03432,1.0,0.7
FLIR_03433,0.5,0.8
FLIR_03434,0.6,0.6
FLIR_03435,0.8,0.6
FLIR_03436,0.6,0.8
FLIR_03437,0.4,0.8
FLIR_03441,0.6,0.3
FLIR_03442,0.7,0.3
FLIR_03443,0.6,0.6
FLIR_03444,0.7,0.8
FLIR_03445,0.5,0.4
FLIR_03446,0.7,0.4
FLIR_03451,0.8,0.3
FLIR_03452,0.6,0.3
FLIR_03457,0.4,0.3
FLIR_03458,0.6,0.3
FLIR_03459,0.4,0.4
FLIR_03460,0.8,0.5
FLIR_03461,0.8,0.4
FLIR_03462,0.4,0.5
FLIR_03463,0.8,0.3
FLIR_03464,0.8,0.3
FLIR_03465,0.8,0.3
FLIR_03466,0.7,0.5
FLIR_03467,0.8,0.3
FLIR_03414,0.5,0.3
FLIR_03468,0.5,0.3
FLIR_03469,0.7,0.6
FLIR_03472,0.6,0.5
FLIR_03471,0.7,0.4
FLIR_03473,0.7,0.5
FLIR_03474,0.8,0.5
FLIR_03475,0.8,0.4
FLIR_03476,0.7,0.3
FLIR_03477,0.8,0.4
FLIR_03478,0.7,0.5
FLIR_03479,0.6,0.5
FLIR_03480,0.8,0.8
FLIR_03481,0.7,0.6
FLIR_03482,0.7,0.4
FLIR_03483,0.7,0.5
FLIR_03484,0.7,0.3
FLIR_03489,0.3,0.6
FLIR_03490,0.6,0.6
FLIR_03491,0.6,0.6
FLIR_03492,0.5,0.3
FLIR_03493,0.4,0.3
FLIR_03494,0.6,0.5
FLIR_03495,0.6,0.3
FLIR_03497,0.3,0.3
FLIR_03470,0.5,0.4
FLIR_03498,0.7,0.5
FLIR_03499,0.8,0.3
FLIR_03500,0.7,0.7
FLIR_03503,0.4,0.3
FLIR_03504,0.7,0.7
FLIR_03505,0.7,0.8
FLIR_03506,0.7,0.5
FLIR_03507,0.4,0.5
FLIR_03408,0.7,0.3
FLIR_03501,0.8,0.8
FLIR_03508,0.3,0.6
FLIR_03509,0.7,0.3
FLIR_03510,0.7,0.7
FLIR_03511,0.7,0.6
FLIR_03512,0.8,0.7
FLIR_03513,0.9,0.6
FLIR_03514,0.7,0.8
FLIR_03515,0.8,0.4
FLIR_03516,0.3,0.8
FLIR_03517,0.4,0.8
FLIR_03518,0.7,0.6
FLIR_03519,0.7,0.8
FLIR_03520,0.7,0.7
FLIR_03521,0.7,0.6
FLIR_03522,0.9,0.6
FLIR_03523,0.8,0.6
FLIR_03524,0.4,0.8
FLIR_03525,0.7,0.7
FLIR_03527,0.4,0.7
FLIR_03526,0.7,0.5
FLIR_03528,0.8,0.5
FLIR_03529,0.7,0.8
FLIR_03530,0.5,0.3
FLIR_03531,0.7,0.5
FLIR_03532,0.7,0.3
FLIR_03533,0.7,0.3
FLIR_03534,0.4,0.8
FLIR_03536,0.8,0.9
FLIR_03540,0.7,0.8
FLIR_03502,0.8,0.5
FLIR_03545,0.8,0.6
FLIR_03547,0.6,0.3
FLIR_03550,0.6,0.3
FLIR_03544,0.7,0.8
FLIR_03553,0.7,0.3
FLIR_03554,0.8,0.3
FLIR_03555,0.9,0.5
FLIR_03537,1.0,0.4
FLIR_03556,0.7,0.3
FLIR_03561,0.8,0.5
FLIR_03551,0.7,0.3
FLIR_03541,0.6,0.5
FLIR_03563,0.7,0.8
FLIR_03564,0.8,0.6
FLIR_03562,0.3,0.3
FLIR_03567,0.8,0.2
FLIR_03566,0.7,0.8
FLIR_03568,0.3,0.3
FLIR_03569,0.3,0.6
FLIR_03570,0.4,0.3
FLIR_03565,0.7,0.6
FLIR_03571,0.4,0.6
FLIR_03575,0.3,0.3
FLIR_03577,0.4,0.3
FLIR_03578,0.7,0.8
FLIR_03574,0.8,0.4
FLIR_03579,0.8,0.2
FLIR_03572,0.3,0.3
FLIR_03583,0.8,0.8
FLIR_03628,0.8,0.3
FLIR_03630,0.8,0.4
FLIR_03631,0.6,0.8
FLIR_03632,0.7,0.3
FLIR_03633,0.7,0.3
FLIR_03629,0.8,0.8
FLIR_03634,0.7,0.3
FLIR_03635,0.4,0.8
FLIR_03637,0.4,0.7
FLIR_03638,0.4,0.6
FLIR_03636,0.6,0.8
FLIR_03639,0.4,0.4
FLIR_03640,0.8,0.6
FLIR_03643,0.8,0.8
FLIR_03642,0.6,0.7
FLIR_03641,0.7,0.8
FLIR_03645,0.8,0.6
FLIR_03644,0.9,0.8
FLIR_03580,0.3,0.6
FLIR_03647,0.7,0.4
FLIR_03646,0.3,0.4
FLIR_03649,0.4,0.6
FLIR_03648,0.7,0.7
FLIR_03650,0.7,0.4
FLIR_03652,0.8,0.6
FLIR_03654,0.3,0.4
FLIR_03651,0.7,0.4
FLIR_03653,0.4,0.4
FLIR_03655,0.6,0.5
FLIR_03656,0.7,0.6
FLIR_03659,0.7,0.6
FLIR_03660,0.8,0.7
FLIR_03658,0.7,0.7
FLIR_03661,0.8,0.9
FLIR_03662,0.7,0.9
FLIR_03664,0.6,0.6
FLIR_03665,0.7,0.7
FLIR_03666,0.3,0.7
FLIR_03667,0.7,0.5
FLIR_03663,0.5,0.8
FLIR_03668,0.8,0.5
FLIR_03669,0.6,0.6
FLIR_03678,0.7,0.5
FLIR_03705,0.4,0.8
FLIR_03677,0.7,0.2
FLIR_03726,0.3,0.8
FLIR_03727,0.6,0.3
FLIR_03728,0.4,0.9
FLIR_03730,0.7,0.4
FLIR_03729,0.6,0.3
FLIR_03657,0.3,0.6
FLIR_03732,0.7,0.5
FLIR_03735,0.4,0.4
FLIR_03741,0.4,0.3
FLIR_03742,0.8,0.3
FLIR_03734,0.4,0.8
FLIR_03731,0.3,0.4
FLIR_03743,0.8,0.6
FLIR_03746,0.4,0.4
FLIR_03759,0.4,0.8
FLIR_03786,0.7,0.8
FLIR_03787,0.7,0.3
FLIR_03788,0.6,0.8
FLIR_03792,0.7,0.7
FLIR_03793,0.7,0.4
FLIR_03794,0.7,0.4
FLIR_03795,0.4,0.8
FLIR_03796,0.7,0.6
FLIR_03797,0.8,0.6
FLIR_03798,0.4,0.8
FLIR_03799,0.6,0.8
FLIR_03806,0.7,0.4
FLIR_03807,0.7,0.4
FLIR_03808,0.7,0.6
FLIR_03809,0.3,0.3
FLIR_03810,0.7,0.3
FLIR_03811,Error,0.8
FLIR_03812,0.7,0.3
FLIR_03813,0.7,0.3
FLIR_03817,0.7,0.8
FLIR_03818,0.3,0.8
FLIR_03819,0.4,0.6
FLIR_03820,0.6,0.4
FLIR_03821,0.8,0.5
FLIR_03822,0.4,0.7
FLIR_03823,0.6,0.3
FLIR_03824,0.7,0.5
FLIR_03825,0.7,0.8
FLIR_03826,0.4,0.5
FLIR_03827,0.8,0.8
FLIR_03915,0.8,0.8
FLIR_03916,0.8,0.4
FLIR_03917,0.7,0.8
FLIR_03918,0.9,0.7
FLIR_03919,0.8,0.9
FLIR_03920,0.3,0.6
FLIR_03921,0.6,0.8
FLIR_03925,0.7,0.5
FLIR_03926,0.7,0.7
FLIR_03927,0.7,0.8
FLIR_03928,0.6,0.8
FLIR_03929,0.7,0.8
FLIR_03930,0.7,0.7
FLIR_03931,0.7,0.5
FLIR_03932,0.7,0.8
FLIR_03933,0.7,0.7
FLIR_03934,0.7,0.6
FLIR_03935,0.8,0.3
FLIR_03936,0.4,0.7
FLIR_03944,0.7,0.6
FLIR_03945,0.4,0.6
FLIR_03947,0.7,0.3
FLIR_03948,0.4,0.4
FLIR_03949,0.8,0.3
FLIR_03950,0.4,0.6
FLIR_03951,0.8,0.3
FLIR_03952,0.7,0.4
FLIR_03953,0.4,0.3
FLIR_03954,0.3,0.3
FLIR_03959,0.3,0.8
FLIR_03960,0.8,0.5
FLIR_03987,0.8,0.8
FLIR_03988,0.4,0.9
FLIR_03989,0.8,0.8
FLIR_03990,0.8,0.8
FLIR_04008,0.7,0.2
FLIR_04009,0.8,0.6
FLIR_04010,0.8,0.2
FLIR_04014,0.9,0.8
FLIR_04021,0.4,0.9
FLIR_04037,0.4,0.8
FLIR_04038,0.4,0.8
FLIR_04040,Error,0.5
FLIR_04041,0.4,0.3
FLIR_04042,0.8,0.4
FLIR_03757,0.6,0.5
FLIR_03756,0.4,0.3
FLIR_04043,0.8,0.8
FLIR_04046,0.3,0.3
FLIR_04055,0.6,0.6
FLIR_04056,0.4,0.8
FLIR_04057,0.8,0.6
FLIR_04058,0.6,0.4
FLIR_04059,0.6,0.3
FLIR_04054,0.7,0.5
FLIR_04060,0.8,0.7
FLIR_04061,0.7,0.3
FLIR_04062,0.7,0.7
FLIR_04064,0.7,0.4
FLIR_04066,0.7,0.6
FLIR_04065,0.7,0.8
FLIR_04067,0.6,0.6
FLIR_04063,0.7,0.8
FLIR_04068,0.7,0.6
FLIR_04070,0.7,0.8
FLIR_04072,0.7,0.8
FLIR_04073,0.7,0.8
FLIR_04074,0.6,0.9
FLIR_04071,0.7,0.7
FLIR_04069,0.7,0.6
FLIR_04075,0.7,0.4
FLIR_04076,0.7,0.6
FLIR_04087,0.3,0.4
FLIR_04088,0.6,0.8
FLIR_04089,0.6,0.6
FLIR_04090,0.8,0.8
FLIR_04085,0.8,0.8
FLIR_04091,0.7,0.8
FLIR_04077,0.3,0.7
FLIR_04092,0.6,0.4
FLIR_04093,0.8,0.7
FLIR_04094,0.9,0.6
FLIR_04096,0.8,0.6
FLIR_04097,0.4,0.6
FLIR_04095,0.6,0.6
FLIR_04099,0.6,0.6
FLIR_04100,0.3,0.6
FLIR_04101,0.4,0.6
FLIR_04098,0.6,0.6
FLIR_04103,0.4,0.6
FLIR_04102,0.4,0.6
FLIR_04104,0.4,0.6
FLIR_04107,0.4,0.6
FLIR_04106,0.4,0.6
FLIR_04108,0.4,0.6
FLIR_04105,0.4,0.6
FLIR_04109,0.6,0.6
FLIR_04110,0.7,0.6
FLIR_04111,0.9,0.6
FLIR_04114,0.4,0.6
FLIR_04115,0.4,0.5
FLIR_04113,0.7,0.6
FLIR_04112,0.8,0.5
FLIR_04117,0.8,0.6
FLIR_04116,0.4,0.6
FLIR_04121,0.7,0.6
FLIR_04120,0.7,0.5
FLIR_04119,0.7,0.6
FLIR_04123,0.7,0.7
FLIR_04122,0.7,0.5
FLIR_04118,0.9,0.8
FLIR_04125,0.8,0.5
FLIR_04126,0.8,0.3
FLIR_04128,0.6,0.6
FLIR_04124,0.9,0.5
FLIR_04127,0.7,0.6
FLIR_04130,0.9,0.7
FLIR_04131,0.9,0.9
FLIR_04132,0.9,0.5
FLIR_04133,0.9,0.6
FLIR_04134,0.9,0.3
FLIR_04135,0.9,0.6
FLIR_04137,0.9,0.5
FLIR_04138,0.9,0.6
FLIR_04136,0.9,0.6
FLIR_04143,0.9,0.7
FLIR_04144,0.8,0.5
FLIR_04147,0.9,0.5
FLIR_04146,0.7,0.8
FLIR_04145,0.6,0.5
FLIR_04129,0.9,0.7
FLIR_04148,0.7,0.1
FLIR_04149,0.3,0.5
FLIR_04151,0.8,0.3
FLIR_04152,0.7,0.6
FLIR_04155,0.4,0.5
FLIR_04156,0.6,0.6
FLIR_04150,0.4,0.6
FLIR_04157,0.7,0.7
FLIR_04158,0.4,0.5
FLIR_04160,0.3,0.8
FLIR_04161,0.8,0.8
FLIR_04162,0.8,0.8
FLIR_04163,0.7,0.6
FLIR_04164,0.4,0.6
FLIR_04165,0.7,0.5
FLIR_04166,0.6,0.6
FLIR_04167,0.7,0.8
FLIR_04168,0.7,0.6
FLIR_04169,0.9,0.6
FLIR_04170,0.9,0.8
FLIR_04154,0.3,0.5
FLIR_04171,0.4,0.6
FLIR_04172,0.9,0.7
FLIR_04174,0.9,0.6
FLIR_04173,0.6,0.7
FLIR_04175,0.4,0.8
FLIR_04177,0.8,0.5
FLIR_04176,0.3,0.7
FLIR_04178,0.7,0.6
FLIR_04179,0.9,0.6
FLIR_04180,0.9,0.4
FLIR_04181,0.9,0.5
FLIR_04182,0.4,0.4
FLIR_04184,0.7,0.3
FLIR_04183,0.7,0.2
FLIR_04185,0.4,0.6
FLIR_04187,0.4,0.5
FLIR_04186,0.7,0.5
FLIR_04159,0.9,0.5
FLIR_04188,0.4,0.6
FLIR_04189,0.4,0.6
FLIR_04193,0.7,0.5
FLIR_04192,0.7,0.5
FLIR_04190,0.6,0.5
FLIR_04194,0.8,0.5
FLIR_04195,0.8,0.4
FLIR_04191,0.6,0.5
FLIR_04198,0.4,0.6
FLIR_04197,0.6,0.5
FLIR_04199,0.6,0.5
FLIR_04200,0.7,0.5
FLIR_04201,0.6,0.5
FLIR_04196,0.9,0.3
FLIR_04203,0.8,0.5
FLIR_04205,0.9,0.5
FLIR_04206,0.4,0.5
FLIR_04207,0.7,0.7
FLIR_04204,0.5,0.3
FLIR_04208,0.4,0.5
FLIR_04202,0.3,0.6
FLIR_04209,0.4,0.5
FLIR_04210,0.3,0.5
FLIR_04211,0.4,0.5
FLIR_04213,0.6,0.3
FLIR_04215,0.8,0.3
FLIR_04212,0.4,0.6
FLIR_04214,0.8,0.5
FLIR_04217,0.7,0.8
FLIR_04220,0.8,0.8
FLIR_04216,0.8,0.3
FLIR_04218,0.8,0.6
FLIR_04219,0.3,0.4
FLIR_04221,0.6,0.8
FLIR_04225,0.9,0.3
FLIR_04222,0.8,0.3
FLIR_04224,0.5,0.3
FLIR_04226,0.8,0.8
FLIR_04227,0.9,0.6
FLIR_04223,0.6,0.3
FLIR_04229,0.7,0.3
FLIR_04230,0.6,0.7
FLIR_04232,0.6,0.3
FLIR_04231,0.6,0.7
FLIR_04234,0.6,0.8
FLIR_04228,0.6,0.7
FLIR_04233,0.7,0.5
FLIR_04235,0.6,0.3
FLIR_04236,0.8,0.4
FLIR_04240,0.6,0.8
FLIR_04239,0.4,0.3
FLIR_04237,0.4,0.8
FLIR_04241,0.8,0.5
FLIR_04238,0.4,0.2
FLIR_04242,0.6,0.3
FLIR_04243,0.7,0.3
FLIR_04246,0.7,0.8
FLIR_04245,0.7,0.6
FLIR_04247,0.7,0.4
FLIR_04244,0.6,0.6
FLIR_04248,0.7,0.3
FLIR_04249,0.7,0.3
FLIR_04251,0.8,0.8
FLIR_04250,0.6,0.8
FLIR_04252,0.8,0.8
FLIR_04254,0.6,0.6
FLIR_04255,0.7,0.6
FLIR_04253,0.7,0.8
FLIR_04257,0.7,0.3
FLIR_04258,0.7,0.8
FLIR_04256,0.8,0.8
FLIR_04259,0.7,0.5
FLIR_04260,0.6,0.3
FLIR_04261,0.8,0.6
FLIR_04262,0.5,0.6
FLIR_04266,0.6,0.7
FLIR_04265,0.6,0.7
FLIR_04263,0.7,0.2
FLIR_04268,0.6,0.8
FLIR_04269,0.8,0.6
FLIR_04270,0.4,0.9
FLIR_04267,0.6,0.7
FLIR_04271,0.7,0.2
FLIR_04272,0.7,0.6
FLIR_04273,0.8,0.8
FLIR_04275,0.5,0.3
FLIR_04276,0.4,0.8
FLIR_04277,0.7,0.3
FLIR_04274,0.3,0.8
FLIR_04278,0.9,0.5
FLIR_04279,0.7,0.8
FLIR_04281,0.6,0.5
FLIR_04283,0.7,0.6
FLIR_04287,0.6,0.4
FLIR_04288,0.8,0.8
FLIR_04289,0.7,0.4
FLIR_04290,0.4,0.5
FLIR_04291,0.3,0.8
FLIR_04292,0.8,0.6
FLIR_04293,0.3,0.3
FLIR_04294,0.8,0.3
FLIR_04295,0.7,0.3
FLIR_04296,0.7,0.3
FLIR_04297,0.9,0.6
FLIR_04298,0.3,0.4
FLIR_04299,0.3,0.8
FLIR_04300,0.3,0.8
FLIR_04301,0.4,0.7
FLIR_04302,0.7,0.3
FLIR_04303,0.8,0.2
FLIR_04304,0.7,0.4
FLIR_04305,0.4,0.5
FLIR_04306,0.6,0.5
FLIR_04307,0.4,0.2
FLIR_04308,0.4,0.8
FLIR_04309,0.6,0.4
FLIR_04310,0.4,0.4
FLIR_04311,0.7,0.4
FLIR_04313,0.7,0.8
FLIR_04314,0.4,0.5
FLIR_04315,0.3,0.5
FLIR_04316,0.9,0.8
FLIR_04334,0.8,0.2
FLIR_04335,0.7,0.3
FLIR_04342,0.3,0.8
FLIR_04350,0.9,0.1
FLIR_04341,0.8,0.4
FLIR_04358,0.6,0.8
FLIR_04359,0.8,0.3
FLIR_04357,0.9,0.8
FLIR_04361,0.6,0.8
FLIR_04362,0.6,0.8
FLIR_04363,0.6,0.4
FLIR_04367,0.6,0.4
FLIR_04368,0.9,0.3
FLIR_04365,0.4,0.3
FLIR_04371,0.9,0.3
FLIR_04373,0.6,0.3
FLIR_04374,0.8,0.3
FLIR_04375,0.9,0.8
FLIR_04372,0.8,0.2
FLIR_04387,0.7,0.4
FLIR_04392,0.7,0.3
FLIR_04395,0.4,0.5
FLIR_04398,0.8,0.2
FLIR_04400,0.9,0.3
FLIR_04404,0.8,0.8
FLIR_04406,0.5,0.3
FLIR_04407,0.6,0.4
FLIR_04411,0.7,0.6
FLIR_04412,0.4,0.8
FLIR_04416,0.4,0.5
FLIR_04417,0.6,0.6
FLIR_04418,0.8,0.8
FLIR_04419,0.8,0.8
FLIR_04420,0.6,0.7
FLIR_04422,0.4,0.5
FLIR_04423,0.8,0.8
FLIR_04424,0.7,0.2
