Image Pair,RGB Score,Thermal Score
03492.png,0.5,0.8
02954.png,0.7,0.8
00825.png,0.7,0.7
00831.png,0.8,0.8
03486.png,0.9,0.5
02940.png,0.7,0.8
02798.png,0.8,0.5
01291.png,0.7,0.4
00164.png,0.4,0.8
02773.png,0.6,0.3
02015.png,0.9,0.8
00602.png,0.7,0.8
01508.png,0.8,0.7
00616.png,0.6,0.4
02001.png,0.9,0.5
02767.png,0.5,0.3
03479.png,0.9,0.9
00170.png,0.4,0.9
03451.png,0.3,0.6
02997.png,0.4,0.6
00158.png,0.4,0.6
01246.png,0.4,0.6
01520.png,0.8,0.8
03337.png,1.0,0.6
02029.png,0.9,0.8
03323.png,1.0,0.8
01534.png,0.4,0.5
01252.png,0.5,0.4
03445.png,0.7,0.5
02983.png,0.4,0.7
00979.png,0.6,0.4
02808.png,0.8,0.8
02820.png,0.3,0.9
03280.png,0.7,0.4
01497.png,0.4,0.7
00951.png,0.5,0.8
00789.png,0.6,0.7
01483.png,0.8,0.7
00945.png,0.7,0.9
03294.png,0.7,0.7
02834.png,0.8,0.8
00010.png,0.4,0.3
03519.png,0.6,0.4
02607.png,0.9,0.6
02161.png,0.9,0.5
00776.png,0.7,0.5
01468.png,0.7,0.4
00762.png,0.7,0.9
02175.png,1.0,0.5
02613.png,0.7,0.8
00004.png,0.7,0.3
03525.png,0.8,0.4
01332.png,0.8,0.6
01454.png,0.7,0.5
00992.png,0.7,0.5
03243.png,0.8,0.7
02149.png,0.9,0.8
03257.png,0.7,0.8
01440.png,0.6,0.3
00986.png,0.5,0.5
01326.png,0.8,0.9
00038.png,0.4,0.3
03531.png,0.8,0.5
01871.png,0.7,0.4
03900.png,0.7,0.8
03914.png,0.7,0.7
01865.png,0.7,0.5
01695.png,0.8,0.4
03082.png,0.7,0.6
03928.png,0.8,0.8
02388.png,0.9,0.3
03096.png,0.7,0.8
01859.png,0.7,0.7
01681.png,0.8,0.4
00574.png,0.6,0.6
02363.png,0.9,0.6
02405.png,0.9,0.4
04074.png,0.7,0.9
00212.png,0.7,0.3
00206.png,0.4,0.4
01118.png,0.7,0.6
02411.png,0.9,0.3
04060.png,0.8,0.7
03069.png,0.9,0.4
02377.png,1.0,0.6
00560.png,0.4,0.6
03041.png,0.8,0.6
01656.png,0.7,0.8
00548.png,0.4,0.3
01130.png,0.6,0.8
02439.png,0.9,0.6
03727.png,0.8,0.6
04048.png,0.7,0.8
03733.png,0.7,0.3
01124.png,0.6,0.6
01642.png,0.7,0.6
03055.png,0.8,0.6
01125.png,0.6,0.8
03732.png,0.7,0.3
03054.png,0.6,0.8
01643.png,0.8,0.8
00549.png,0.3,0.7
01657.png,0.6,0.7
03040.png,0.3,0.6
04049.png,0.6,0.9
03726.png,0.7,0.6
02438.png,0.9,0.6
01131.png,0.6,0.4
04061.png,0.7,0.8
02410.png,0.9,0.2
01119.png,0.7,0.8
00207.png,0.6,0.3
00561.png,0.7,0.6
02376.png,1.0,0.8
03068.png,0.9,0.6
02362.png,0.9,0.8
00575.png,0.7,0.5
00213.png,0.8,0.3
04075.png,0.8,0.8
02404.png,0.9,0.6
03929.png,0.7,0.9
01680.png,0.9,0.3
01858.png,0.7,0.7
03097.png,0.7,0.8
02389.png,0.9,0.6
03083.png,0.7,0.9
01694.png,0.7,0.8
03915.png,0.7,0.7
01864.png,0.6,0.5
01870.png,0.6,0.5
03901.png,0.7,0.8
00987.png,0.4,0.6
01441.png,0.7,0.3
03256.png,0.7,0.8
02148.png,0.4,0.6
03530.png,0.9,0.6
00039.png,0.3,0.3
01327.png,0.8,0.3
01333.png,0.7,0.9
03524.png,0.7,0.2
03242.png,0.7,0.6
00993.png,0.5,0.4
01455.png,0.8,0.6
02174.png,0.9,0.5
00763.png,0.7,0.8
00005.png,0.7,0.4
02612.png,0.7,0.3
02606.png,0.8,0.8
03518.png,0.8,0.5
00011.png,0.7,0.6
01469.png,0.7,0.4
00777.png,0.6,0.8
02160.png,0.8,0.6
03295.png,0.7,0.9
00944.png,0.8,0.9
01482.png,0.7,0.5
02835.png,0.8,0.8
02821.png,0.7,0.9
00788.png,0.8,0.8
00950.png,0.8,0.9
01496.png,0.3,0.5
03281.png,0.4,0.4
00978.png,0.5,0.4
02809.png,0.9,0.7
01535.png,0.8,0.6
03322.png,0.9,0.7
02982.png,0.4,0.8
03444.png,0.7,0.8
01253.png,0.4,0.8
01247.png,0.7,0.3
00159.png,0.7,0.3
02996.png,0.9,0.9
03450.png,0.8,0.3
02028.png,0.9,0.6
03336.png,0.7,0.6
01521.png,0.8,0.6
02000.png,1.0,0.6
00617.png,0.7,0.5
01509.png,0.7,0.4
00171.png,0.7,0.8
03478.png,0.4,0.6
02766.png,0.6,0.3
02772.png,0.7,0.3
00165.png,0.4,0.8
00603.png,0.8,0.6
02014.png,0.9,0.8
00830.png,0.7,0.8
01290.png,0.8,0.8
02799.png,0.8,0.6
02941.png,0.7,0.8
03487.png,0.8,0.6
02955.png,0.7,0.6
03493.png,0.8,0.6
01284.png,0.6,0.4
00824.png,0.8,0.7
02969.png,0.7,0.7
00818.png,0.3,0.6
01051.png,0.6,0.3
02558.png,0.9,0.6
03646.png,0.9,0.7
04129.png,0.9,0.9
03120.png,0.7,0.3
01737.png,0.9,0.6
00429.png,0.6,0.4
01723.png,0.9,0.7
03134.png,0.7,0.2
03652.png,0.9,0.8
01045.png,0.5,0.7
02564.png,0.7,0.8
04115.png,0.8,0.3
00373.png,0.3,0.7
00415.png,0.7,0.4
02202.png,0.7,0.6
03108.png,0.9,0.7
02216.png,0.7,0.4
00401.png,0.6,0.3
00367.png,0.3,0.4
01079.png,0.6,0.5
02570.png,0.9,0.9
04101.png,0.8,0.6
03685.png,0.7,0.3
01092.png,0.4,0.3
01938.png,0.7,0.9
01086.png,0.7,0.3
00398.png,0.7,0.7
03691.png,0.8,0.3
03849.png,0.3,0.8
03861.png,0.7,0.4
01910.png,0.7,0.4
01904.png,0.7,0.4
03875.png,0.7,0.3
01912.png,0.7,0.8
03863.png,0.7,0.6
03877.png,0.7,0.3
01906.png,0.7,0.6
01090.png,0.7,0.6
02599.png,0.7,0.7
03687.png,0.7,0.8
03693.png,0.7,0.8
01084.png,0.4,0.7
02200.png,0.9,0.8
00417.png,0.7,0.4
01709.png,0.7,0.3
00371.png,0.3,0.4
04117.png,0.9,0.7
03678.png,0.3,0.8
02566.png,0.9,0.8
04103.png,0.7,0.7
02572.png,1.0,0.7
00365.png,0.3,0.5
00403.png,0.7,0.5
02214.png,0.7,0.6
01735.png,0.9,0.7
03122.png,0.3,0.6
03644.png,0.8,0.8
01053.png,0.6,0.3
01047.png,0.6,0.6
00359.png,0.3,0.5
03650.png,0.9,0.7
03888.png,0.7,0.8
02228.png,0.8,0.8
03136.png,0.9,0.3
01721.png,0.9,0.7
03485.png,0.8,0.7
02943.png,0.7,0.8
01292.png,0.7,0.8
00832.png,0.7,0.9
00826.png,0.7,0.8
01286.png,0.7,0.4
00198.png,0.4,0.6
03491.png,0.6,0.5
02957.png,0.7,0.7
02764.png,0.7,0.3
00173.png,0.8,0.4
00615.png,0.6,0.6
02002.png,1.0,0.8
03308.png,0.8,0.8
02016.png,0.9,0.8
00601.png,0.8,0.8
00167.png,0.7,0.8
01279.png,0.8,0.8
02770.png,0.7,0.8
01251.png,0.4,0.4
02758.png,0.8,0.4
03446.png,0.7,0.3
02980.png,0.4,0.7
03320.png,1.0,0.8
01537.png,0.3,0.3
00629.png,0.6,0.3
01523.png,0.9,0.5
03334.png,0.8,0.6
03452.png,0.5,0.6
02994.png,0.9,0.2
01245.png,0.4,0.8
02837.png,0.8,0.6
01480.png,0.7,0.7
00946.png,0.9,0.8
03297.png,0.8,0.6
02189.png,0.9,0.7
03283.png,0.4,0.6
01494.png,0.9,0.6
00952.png,0.7,0.9
02823.png,0.8,0.3
02610.png,0.8,0.4
01319.png,0.8,0.9
00007.png,0.7,0.5
00761.png,0.8,0.3
02176.png,0.8,0.5
03268.png,0.7,0.6
02162.png,1.0,0.6
00775.png,0.7,0.7
00013.png,0.3,0.3
02604.png,1.0,0.8
01325.png,0.8,0.7
03532.png,0.8,0.9
03254.png,0.7,0.8
01443.png,0.3,0.6
00985.png,0.4,0.6
00749.png,0.7,0.3
01457.png,0.7,0.4
00991.png,0.7,0.6
03240.png,0.6,0.5
03526.png,0.9,0.5
02638.png,0.7,0.4
01331.png,0.8,0.4
01866.png,0.7,0.4
03917.png,0.7,0.7
03903.png,0.8,0.9
01872.png,0.7,0.3
03095.png,0.9,0.8
01682.png,0.9,0.8
04088.png,0.8,0.9
00588.png,0.8,0.6
01696.png,0.8,0.5
03081.png,0.7,0.8
02374.png,1.0,0.6
00563.png,0.6,0.6
00205.png,0.7,0.8
02412.png,0.5,0.2
04063.png,0.7,0.8
02406.png,0.9,0.4
03718.png,1.0,0.8
04077.png,0.8,0.9
00211.png,0.5,0.4
01669.png,0.9,0.6
00577.png,0.8,0.3
02360.png,0.9,0.8
01641.png,0.7,0.8
01899.png,0.7,0.4
03056.png,0.7,0.8
02348.png,0.9,0.7
03730.png,0.7,0.3
00239.png,0.4,0.7
01127.png,0.6,0.7
01133.png,0.3,0.6
03724.png,0.7,0.6
03042.png,0.8,0.6
01655.png,0.7,0.8
03725.png,0.7,0.6
01132.png,0.6,0.6
01654.png,0.7,0.5
03043.png,0.7,0.8
02349.png,0.9,0.7
03057.png,0.7,0.4
01898.png,0.7,0.4
01640.png,0.7,0.8
01126.png,0.6,0.6
00238.png,0.3,0.7
03731.png,0.9,0.3
00210.png,0.4,0.6
04076.png,0.8,0.9
03719.png,0.7,0.9
02407.png,0.9,0.4
02361.png,0.8,0.6
00576.png,0.8,0.3
01668.png,0.9,0.8
00562.png,0.7,0.8
02375.png,1.0,0.8
04062.png,0.7,0.8
02413.png,1.0,0.3
00204.png,0.6,0.7
04089.png,0.8,0.8
03080.png,0.9,0.8
01697.png,0.9,0.8
00589.png,0.7,0.3
01683.png,0.7,0.3
03094.png,0.8,0.3
03902.png,0.7,0.8
01873.png,0.7,0.3
01867.png,0.6,0.4
03916.png,0.7,0.6
03241.png,0.7,0.3
00990.png,0.6,0.9
01456.png,0.7,0.6
00748.png,0.8,0.3
01330.png,0.7,0.8
02639.png,0.6,0.8
03527.png,0.8,0.6
03533.png,0.8,0.9
01324.png,0.8,0.8
00984.png,0.7,0.6
01442.png,0.8,0.9
03255.png,0.8,0.6
00774.png,0.7,0.3
02163.png,1.0,0.3
02605.png,0.4,0.5
00012.png,0.3,0.3
00006.png,0.7,0.5
01318.png,0.4,0.9
02611.png,0.7,0.3
03269.png,0.7,0.6
02177.png,1.0,0.5
00760.png,0.5,0.6
00953.png,0.8,0.7
01495.png,0.9,0.7
03282.png,0.8,0.6
02822.png,0.8,0.8
02836.png,0.8,0.6
02188.png,0.7,0.6
03296.png,0.7,0.6
00947.png,0.8,0.8
01481.png,0.7,0.4
03335.png,0.9,0.5
01522.png,0.9,0.8
01244.png,0.6,0.5
02995.png,0.9,0.9
03453.png,0.7,0.5
02981.png,0.8,0.6
03447.png,0.6,0.6
02759.png,0.7,0.8
01250.png,0.4,0.5
00628.png,0.6,0.4
01536.png,0.4,0.5
03321.png,1.0,0.7
00600.png,0.6,0.8
02017.png,0.9,0.6
03309.png,0.9,0.5
02771.png,0.7,0.7
01278.png,0.8,0.4
00166.png,0.7,0.8
00172.png,0.8,0.7
02765.png,0.6,0.8
02003.png,0.9,0.6
00614.png,0.7,0.4
00827.png,0.4,0.6
02956.png,0.7,0.6
03490.png,0.5,0.3
00199.png,0.4,0.7
01287.png,0.7,0.4
01293.png,0.7,0.4
02942.png,0.7,0.8
03484.png,0.4,0.6
00833.png,0.4,0.8
03889.png,0.8,0.5
03651.png,0.9,0.6
00358.png,0.3,0.4
01046.png,0.5,0.4
01720.png,0.9,0.6
03137.png,0.9,0.5
02229.png,0.7,0.6
03123.png,0.9,0.5
01734.png,0.9,0.4
01052.png,0.4,0.3
03645.png,0.8,0.8
00364.png,0.3,0.4
02573.png,0.9,0.8
04102.png,0.8,0.6
02215.png,0.7,0.6
00402.png,0.7,0.6
01708.png,0.8,0.4
00416.png,0.6,0.4
02201.png,0.9,0.8
02567.png,0.7,0.6
03679.png,0.7,0.8
04116.png,0.9,0.7
00370.png,0.3,0.7
01085.png,0.7,0.7
03692.png,0.8,0.4
03686.png,0.7,0.3
02598.png,0.9,0.8
01091.png,0.6,0.3
03876.png,0.7,0.3
01907.png,0.7,0.3
01913.png,0.7,0.6
03862.png,0.3,0.3
01095.png,0.6,0.3
03682.png,0.7,0.3
02588.png,0.7,0.7
03696.png,0.7,0.8
01081.png,0.7,0.6
03866.png,0.7,0.6
01917.png,0.7,0.8
01903.png,0.7,0.4
03872.png,0.7,0.9
03641.png,0.7,0.6
03899.png,0.7,0.8
01056.png,0.5,0.7
00348.png,0.4,0.5
01730.png,0.9,0.7
02239.png,0.7,0.8
03127.png,0.9,0.5
03133.png,0.9,0.4
01724.png,0.9,0.4
01042.png,0.4,0.7
03655.png,0.9,0.6
00374.png,0.3,0.6
04112.png,0.6,0.7
02563.png,0.8,0.9
02205.png,0.7,0.8
00412.png,0.7,0.3
00406.png,0.7,0.8
01718.png,0.9,0.7
02211.png,0.7,0.4
03669.png,0.7,0.4
04106.png,0.7,0.8
02577.png,0.7,0.9
00360.png,0.3,0.6
00837.png,0.6,0.6
02946.png,0.7,0.9
03480.png,0.8,0.5
01297.png,0.3,0.6
00189.png,0.3,0.3
01283.png,0.7,0.7
02952.png,0.6,0.7
03494.png,0.9,0.7
00823.png,0.7,0.7
03325.png,1.0,0.7
01532.png,0.4,0.5
01254.png,0.7,0.5
02985.png,0.7,0.7
03443.png,0.8,0.8
02749.png,0.8,0.3
02991.png,0.6,0.7
03457.png,0.8,0.5
01240.png,0.8,0.6
01526.png,0.8,0.6
00638.png,0.6,0.7
03331.png,1.0,0.5
00610.png,0.6,0.7
03319.png,0.8,0.9
02007.png,0.9,0.8
02761.png,0.7,0.3
00176.png,0.7,0.4
01268.png,0.7,0.8
00162.png,0.9,0.8
02775.png,0.9,0.7
02013.png,0.9,0.6
00604.png,0.8,0.6
00943.png,0.8,0.9
01485.png,0.7,0.5
03292.png,0.9,0.6
02832.png,0.7,0.8
02826.png,0.5,0.3
03286.png,0.8,0.7
02198.png,0.7,0.7
00957.png,0.7,0.9
01491.png,0.7,0.4
03251.png,0.7,0.6
00758.png,0.7,0.3
00980.png,0.5,0.3
01446.png,0.8,0.5
01320.png,0.4,0.9
03537.png,0.9,0.6
02629.png,0.4,0.6
03523.png,0.6,0.3
01334.png,0.9,0.5
00994.png,0.5,0.4
01452.png,0.7,0.6
03245.png,0.7,0.6
00764.png,0.7,0.7
02173.png,1.0,0.6
02615.png,0.7,0.5
00002.png,0.7,0.8
01308.png,0.7,0.7
00016.png,0.6,0.3
02601.png,0.9,0.2
02167.png,0.9,0.6
03279.png,0.8,0.7
00770.png,0.8,0.7
04099.png,0.7,0.8
03090.png,0.7,0.7
00599.png,0.7,0.3
01687.png,0.6,0.8
01693.png,0.9,0.3
03084.png,0.8,0.8
03912.png,0.7,0.7
01863.png,0.6,0.5
01877.png,0.7,0.4
03906.png,0.8,0.8
03735.png,0.9,0.8
01122.png,0.7,0.4
01644.png,0.8,0.8
03053.png,0.6,0.6
03047.png,0.7,0.6
02359.png,0.9,0.8
01650.png,0.7,0.8
01888.png,0.6,0.3
00228.png,0.4,0.3
01136.png,0.6,0.5
03721.png,0.7,0.6
00200.png,0.4,0.3
02417.png,0.9,0.6
04066.png,0.7,0.8
03709.png,0.8,0.8
02371.png,0.9,0.3
01678.png,0.9,0.4
00566.png,0.7,0.8
00572.png,0.6,0.7
02365.png,0.9,0.6
02403.png,0.9,0.5
04072.png,0.8,0.9
00214.png,0.8,0.8
02364.png,0.7,0.7
00573.png,0.3,0.3
00215.png,0.6,0.8
04073.png,0.7,0.8
02402.png,0.9,0.6
03708.png,0.8,0.8
04067.png,0.7,0.8
02416.png,1.0,0.8
00201.png,0.3,0.3
00567.png,0.6,0.8
01679.png,0.9,0.3
02370.png,1.0,0.6
01889.png,0.6,0.5
01651.png,0.7,0.4
02358.png,0.7,0.5
03046.png,0.7,0.3
03720.png,0.8,0.7
01137.png,0.6,0.5
00229.png,0.7,0.6
01123.png,0.5,0.3
03734.png,0.8,0.3
03052.png,0.7,0.6
01645.png,0.7,0.3
01876.png,0.6,0.3
03907.png,0.7,0.8
03913.png,0.7,0.7
01862.png,0.7,0.7
03085.png,0.8,0.7
01692.png,0.8,0.6
04098.png,0.7,0.9
01686.png,0.8,0.3
00598.png,0.7,0.3
03091.png,0.8,0.8
02600.png,0.7,0.8
00017.png,0.4,0.6
01309.png,0.7,0.7
00771.png,0.9,0.7
03278.png,0.9,0.4
02166.png,0.9,0.6
02172.png,0.7,0.6
00765.png,0.8,0.4
00003.png,0.7,0.4
02614.png,0.5,0.7
01335.png,0.8,0.5
03522.png,0.8,0.3
03244.png,0.9,0.3
01453.png,0.7,0.4
00995.png,0.7,0.3
01447.png,0.7,0.6
00981.png,0.7,0.6
00759.png,0.7,0.4
03250.png,0.7,0.3
02628.png,0.7,0.6
03536.png,0.9,0.6
01321.png,0.8,0.8
02827.png,0.8,0.8
01490.png,0.7,0.4
00956.png,0.5,0.8
02199.png,0.9,0.8
03287.png,0.9,0.6
03293.png,0.8,0.6
01484.png,0.8,0.8
00942.png,0.8,0.9
02833.png,0.8,0.6
02774.png,0.8,0.4
00163.png,0.4,0.8
00605.png,0.7,0.3
02012.png,0.9,0.8
02006.png,0.9,0.6
03318.png,0.8,0.8
00611.png,0.7,0.2
01269.png,0.4,0.8
00177.png,0.8,0.3
02760.png,0.6,0.3
01241.png,0.4,0.7
03456.png,0.9,0.5
02990.png,0.5,0.6
02748.png,0.9,0.5
03330.png,0.9,0.7
00639.png,0.6,0.6
01527.png,0.8,0.7
01533.png,0.7,0.7
03324.png,1.0,0.7
03442.png,0.4,0.9
02984.png,0.7,0.9
01255.png,0.7,0.3
03495.png,0.4,0.7
02953.png,0.7,0.8
01282.png,0.7,0.4
00822.png,0.8,0.7
00836.png,0.3,0.6
00188.png,0.7,0.3
01296.png,0.4,0.6
03481.png,0.9,0.6
02947.png,0.9,0.7
02210.png,0.7,0.6
01719.png,0.9,0.6
00407.png,0.7,0.4
00361.png,0.3,0.4
02576.png,0.9,0.7
04107.png,0.7,0.7
03668.png,0.7,0.8
02562.png,0.7,0.6
04113.png,0.8,0.3
00375.png,0.6,0.5
00413.png,0.6,0.3
02204.png,1.0,0.8
01725.png,0.7,0.6
03132.png,0.7,0.8
03654.png,0.9,0.6
01043.png,0.6,0.7
00349.png,0.3,0.5
01057.png,0.6,0.8
03898.png,0.7,0.8
03640.png,0.8,0.7
03126.png,1.0,0.7
02238.png,0.9,0.6
01731.png,0.9,0.7
01902.png,0.7,0.4
03873.png,0.7,0.9
03867.png,0.7,0.6
01916.png,0.7,0.8
01080.png,0.6,0.5
03697.png,0.7,0.8
02589.png,0.9,0.6
03683.png,0.7,0.6
01094.png,0.7,0.7
03695.png,0.7,0.8
01082.png,0.7,0.5
01928.png,0.7,0.8
00388.png,0.3,0.3
01096.png,0.8,0.6
03859.png,0.3,0.6
03681.png,0.7,0.2
03871.png,0.7,0.6
01900.png,0.7,0.4
01914.png,0.7,0.8
03865.png,0.3,0.6
01041.png,0.6,0.7
03656.png,0.9,0.6
04139.png,0.7,0.8
02548.png,0.7,0.8
03130.png,0.9,0.4
00439.png,0.7,0.6
01727.png,0.9,0.7
01733.png,0.9,0.6
03124.png,0.4,0.4
03642.png,0.7,0.7
01055.png,0.3,0.5
04105.png,0.8,0.7
02574.png,0.7,0.9
00363.png,0.3,0.6
00405.png,0.6,0.8
02212.png,0.9,0.6
02206.png,0.9,0.6
03118.png,0.7,0.6
00411.png,0.6,0.6
01069.png,0.6,0.6
00377.png,0.4,0.6
04111.png,0.7,0.8
02560.png,0.9,0.8
00820.png,0.7,0.5
01280.png,0.7,0.4
02951.png,0.7,0.8
03497.png,0.8,0.5
02789.png,0.4,0.5
02945.png,0.7,0.4
03483.png,0.9,0.3
01294.png,0.7,0.5
00834.png,0.8,0.8
02979.png,0.8,0.6
00808.png,0.7,0.7
01525.png,0.8,0.6
03332.png,1.0,0.5
02992.png,0.7,0.7
03454.png,0.8,0.9
01243.png,0.7,0.6
00149.png,0.8,0.4
01257.png,0.7,0.5
02986.png,0.3,0.9
03440.png,0.9,0.7
03326.png,0.9,0.7
02038.png,1.0,0.7
01531.png,0.7,0.6
02010.png,0.9,0.6
01519.png,1.0,0.4
00607.png,0.6,0.6
00161.png,0.7,0.8
02776.png,0.9,0.8
03468.png,0.9,0.8
02762.png,0.6,0.6
00175.png,0.7,0.3
00613.png,0.7,0.5
02004.png,0.7,0.9
03285.png,0.4,0.7
00954.png,0.5,0.8
01492.png,0.6,0.5
02825.png,0.9,0.4
02831.png,0.8,0.6
00940.png,0.5,0.9
01486.png,0.8,0.5
00798.png,0.7,0.7
03291.png,0.6,0.7
00968.png,0.8,0.8
02819.png,0.8,0.9
00997.png,0.4,0.3
01451.png,0.7,0.5
02158.png,0.9,0.6
03246.png,0.7,0.8
03520.png,0.6,0.3
01337.png,0.8,0.5
00029.png,0.7,0.6
01323.png,0.6,0.7
03534.png,0.7,0.3
03252.png,0.7,0.5
00983.png,0.6,0.5
01445.png,0.7,0.5
02164.png,0.9,0.6
00773.png,0.9,0.6
00015.png,0.4,0.8
02602.png,0.7,0.8
03508.png,0.7,0.7
02616.png,0.8,0.8
00001.png,0.3,0.3
00767.png,0.9,0.3
01479.png,0.6,0.7
02170.png,0.9,0.6
03939.png,0.7,0.8
01848.png,0.7,0.6
01690.png,0.9,0.8
02399.png,0.9,0.6
03087.png,0.9,0.6
03093.png,0.8,0.6
01684.png,0.6,0.4
03905.png,0.8,0.8
01874.png,0.7,0.3
01860.png,0.7,0.8
03911.png,0.7,0.7
01135.png,0.6,0.4
03722.png,0.6,0.6
03044.png,0.5,0.6
01653.png,0.9,0.7
01647.png,0.8,0.7
00559.png,0.7,0.6
03050.png,0.7,0.6
02428.png,0.9,0.5
04059.png,0.8,0.7
03736.png,0.8,0.3
01121.png,0.7,0.7
02400.png,0.9,0.6
04071.png,0.8,0.9
00217.png,0.7,0.8
01109.png,0.4,0.4
00571.png,0.6,0.7
03078.png,0.9,0.3
02366.png,0.9,0.7
02372.png,0.9,0.6
00565.png,0.7,0.3
00203.png,0.8,0.8
02414.png,0.7,0.6
04065.png,0.7,0.8
00564.png,0.6,0.6
02373.png,0.9,0.6
04064.png,0.8,0.8
02415.png,0.8,0.6
00202.png,0.4,0.3
01108.png,0.6,0.6
00216.png,0.7,0.3
04070.png,0.7,0.7
02401.png,0.9,0.3
02367.png,0.9,0.4
03079.png,0.7,0.6
00570.png,0.6,0.8
03051.png,0.6,0.5
00558.png,0.6,0.3
01646.png,0.9,0.4
01120.png,0.7,0.8
03737.png,0.9,0.6
04058.png,0.3,0.7
02429.png,0.9,0.6
03723.png,0.7,0.7
01134.png,0.5,0.8
01652.png,0.6,0.8
03045.png,0.4,0.8
01861.png,0.8,0.7
03910.png,0.7,0.3
03904.png,0.8,0.8
01875.png,0.6,0.3
01685.png,0.4,0.6
03092.png,0.8,0.7
03938.png,0.8,0.8
03086.png,0.9,0.5
02398.png,0.9,0.6
01691.png,0.6,0.8
01849.png,0.7,0.8
00000.png,0.7,0.7
02617.png,0.4,0.7
03509.png,0.8,0.6
02171.png,0.8,0.6
01478.png,0.8,0.5
00766.png,0.5,0.8
00772.png,0.9,0.6
02165.png,0.8,0.6
02603.png,0.9,0.5
00014.png,0.8,0.3
03535.png,0.9,0.6
01322.png,0.9,0.6
01444.png,0.7,0.5
00982.png,0.7,0.6
03253.png,0.7,0.6
03247.png,0.7,0.3
02159.png,0.8,0.5
01450.png,0.7,0.5
00996.png,0.4,0.3
00028.png,0.6,0.6
01336.png,0.8,0.7
03521.png,0.7,0.3
00969.png,0.8,0.7
02818.png,0.7,0.7
02830.png,0.8,0.3
03290.png,0.7,0.7
00799.png,0.6,0.6
01487.png,0.7,0.7
00941.png,0.6,0.7
01493.png,0.7,0.7
00955.png,0.8,0.8
03284.png,0.8,0.8
02824.png,0.8,0.3
00174.png,0.8,0.3
02763.png,0.6,0.3
02005.png,0.9,0.6
00612.png,0.7,0.6
00606.png,0.8,0.8
01518.png,0.9,0.6
02011.png,0.9,0.8
03469.png,0.8,0.7
02777.png,0.6,0.3
00160.png,0.7,0.8
03441.png,0.9,0.9
02987.png,0.9,0.4
01256.png,0.7,0.6
00148.png,0.8,0.3
01530.png,0.8,0.5
02039.png,0.8,0.6
03327.png,1.0,0.7
03333.png,1.0,0.6
01524.png,0.9,0.6
01242.png,0.4,0.8
03455.png,0.8,0.7
02993.png,0.7,0.6
02978.png,0.8,0.6
00809.png,0.8,0.7
01295.png,0.3,0.7
03482.png,0.8,0.3
02944.png,0.7,0.6
00835.png,0.7,0.3
00821.png,0.4,0.8
02788.png,0.9,0.6
03496.png,0.8,0.6
02950.png,0.8,0.8
01281.png,0.7,0.4
00410.png,0.4,0.3
03119.png,0.8,0.7
02207.png,0.7,0.7
02561.png,1.0,0.5
04110.png,0.7,0.3
00376.png,0.3,0.5
01068.png,0.7,0.3
00362.png,0.3,0.4
02575.png,0.9,0.6
04104.png,0.4,0.7
02213.png,0.7,0.7
00404.png,0.8,0.6
03125.png,0.3,0.7
01732.png,0.9,0.5
01054.png,0.4,0.7
03643.png,0.8,0.7
02549.png,0.6,0.8
04138.png,0.7,0.8
03657.png,0.8,0.7
01040.png,0.5,0.7
01726.png,0.9,0.7
00438.png,0.7,0.3
03131.png,0.8,0.8
01915.png,0.7,0.9
03864.png,0.7,0.6
03870.png,0.7,0.8
01901.png,0.7,0.5
01929.png,0.7,0.9
03680.png,0.7,0.8
03858.png,0.7,0.3
01097.png,0.3,0.4
00389.png,0.4,0.3
01083.png,0.7,0.5
03694.png,0.8,0.8
03817.png,0.7,0.7
01966.png,0.7,0.8
01972.png,0.7,0.8
03803.png,0.7,0.7
03195.png,0.7,0.6
01782.png,0.9,0.6
01796.png,0.8,0.6
00488.png,0.3,0.3
03181.png,0.8,0.6
04188.png,0.8,0.7
00305.png,0.7,0.9
04163.png,0.6,0.6
02512.png,0.9,0.6
02274.png,0.9,0.7
00463.png,0.7,0.4
00477.png,0.7,0.6
01769.png,0.8,0.6
02260.png,0.9,0.8
04177.png,0.6,0.6
03618.png,0.7,0.6
02506.png,0.9,0.6
00311.png,0.7,0.9
03630.png,0.9,0.5
01027.png,0.7,0.7
00339.png,0.8,0.7
01999.png,0.9,0.9
01741.png,0.9,0.7
02248.png,0.7,0.4
03156.png,0.7,0.3
03142.png,1.0,0.6
01755.png,0.9,0.6
01033.png,0.5,0.4
03624.png,0.7,0.8
00846.png,0.8,0.9
01580.png,1.0,0.8
02089.png,0.7,0.6
03397.png,0.7,0.5
02937.png,0.7,0.9
02923.png,0.7,0.3
03383.png,0.7,0.5
00852.png,0.3,0.9
01594.png,0.8,0.8
00661.png,0.7,0.4
03368.png,0.8,0.9
02076.png,0.7,0.6
02710.png,0.7,0.5
00107.png,0.7,0.8
01219.png,0.4,0.6
00113.png,0.6,0.5
02704.png,0.7,0.6
02062.png,0.7,0.8
00675.png,0.7,0.4
03354.png,0.8,0.7
00885.png,0.3,0.6
01543.png,0.9,0.6
01225.png,0.7,0.4
03432.png,0.7,0.8
02738.png,0.9,0.8
03426.png,0.8,0.5
01231.png,0.7,0.5
00891.png,0.6,0.6
01557.png,0.4,0.4
00649.png,0.7,0.5
03340.png,0.9,0.6
00932.png,0.7,0.5
02843.png,0.8,0.3
03585.png,0.9,0.3
01392.png,0.7,0.8
