Image Pair,RGB Score,Thermal Score
FLIR3187,0.3,0.4
FLIR3189,0.4,0.3
FLIR3191,0.3,0.3
FLIR3193,0.3,0.4
FLIR3195,0.4,0.4
FLIR3197,0.5,0.4
FLIR3199,0.2,0.4
FLIR3201,0.4,0.3
FLIR3203,0.3,0.2
FLIR3205,0.3,0.2
FLIR3207,0.2,0.2
FLIR3209,0.2,0.1
FLIR3211,0.2,0.2
FLIR3213,0.2,0.3
FLIR3215,0.4,0.2
FLIR3217,0.2,0.3
FLIR3219,0.2,0.3
FLIR3221,0.3,0.3
FLIR3223,0.2,0.3
FLIR3225,0.3,0.3
FLIR3227,0.2,0.3
FLIR3229,0.3,0.2
FLIR3231,0.4,0.4
FLIR3233,0.3,0.3
FLIR3235,0.3,0.3
FLIR3237,0.4,0.2
FLIR3239,0.3,0.3
FLIR3241,0.2,0.2
FLIR3243,0.3,0.3
FLIR3245,0.2,0.2
FLIR3247,0.2,0.2
FLIR3249,0.2,0.2
FLIR3251,0.3,0.2
FLIR3253,0.3,0.3
FLIR3255,0.4,0.4
FLIR3257,0.2,0.2
FLIR3259,0.3,0.4
FLIR3261,0.3,0.4
FLIR3263,0.3,0.2
FLIR3265,0.2,0.3
FLIR3267,0.2,0.3
FLIR3269,0.2,0.2
FLIR3271,0.3,0.2
FLIR3273,0.3,0.2
FLIR3275,0.3,0.3
FLIR3277,0.4,0.4
FLIR3279,0.2,0.3
FLIR3281,0.4,0.4
FLIR3283,0.4,0.5
FLIR3285,0.4,0.6
FLIR3287,0.3,0.2
FLIR3289,0.3,0.3
FLIR3291,0.4,0.4
FLIR3293,0.4,0.4
FLIR3295,0.4,0.5
FLIR3297,0.4,0.4
FLIR3299,0.3,0.3
FLIR3301,0.4,0.5
FLIR3303,0.3,0.4
FLIR3305,0.5,0.5
FLIR3307,0.4,0.4
FLIR3309,0.4,0.6
FLIR3311,0.5,0.5
FLIR3313,0.4,0.4
FLIR3315,0.3,0.4
FLIR3317,0.3,0.6
FLIR3319,0.3,0.4
FLIR3321,0.3,0.4
FLIR3323,0.5,0.4
FLIR3325,0.4,0.5
FLIR3327,0.4,0.4
FLIR3329,0.4,0.4
FLIR3331,0.5,0.3
FLIR3333,0.4,0.4
FLIR3335,0.3,0.4
FLIR3337,0.4,0.3
FLIR3339,0.3,0.3
FLIR3341,0.3,0.3
FLIR3343,0.4,0.5
FLIR3345,0.4,0.3
FLIR3347,0.3,0.3
FLIR3349,0.3,0.4
FLIR3351,0.4,0.3
FLIR3353,0.3,0.3
FLIR3355,0.3,0.4
FLIR3357,0.3,0.3
FLIR3359,0.3,0.3
FLIR3361,0.3,0.3
FLIR3363,0.3,0.3
FLIR3365,0.3,0.5
FLIR3367,0.4,0.4
FLIR3369,0.5,0.3
FLIR3371,0.4,0.3
FLIR3373,0.4,0.3
FLIR3375,0.4,0.3
FLIR3377,0.4,0.4
FLIR3379,0.4,0.6
FLIR3381,0.5,0.4
FLIR3383,0.4,0.4
FLIR3385,0.3,0.3
FLIR3387,0.4,0.6
FLIR3389,0.3,0.4
FLIR3391,0.4,0.4
FLIR3393,0.4,0.4
FLIR3395,0.4,0.4
FLIR3397,0.4,0.5
FLIR3399,0.3,0.3
FLIR3401,0.4,0.4
FLIR3403,0.4,0.4
FLIR3405,0.4,0.3
FLIR3407,0.4,0.4
FLIR3409,0.3,0.3
FLIR3411,0.2,0.3
FLIR3413,0.4,0.3
FLIR3415,0.4,0.4
FLIR3417,0.3,0.4
FLIR3419,0.4,0.4
FLIR3421,0.4,0.4
FLIR3423,0.4,0.4
FLIR3425,0.4,0.4
FLIR3427,0.4,0.5
FLIR3429,0.4,0.3
FLIR3431,0.5,0.5
FLIR3433,0.4,0.4
FLIR3435,0.4,0.6
FLIR3437,0.4,0.5
FLIR3439,0.4,0.5
FLIR3441,0.5,0.5
FLIR3443,0.4,0.5
FLIR3445,0.4,0.4
FLIR3447,0.4,0.4
FLIR3449,0.5,0.4
FLIR3451,0.5,0.4
FLIR3453,0.5,0.4
FLIR3455,0.5,0.3
FLIR3457,0.4,0.4
FLIR3459,0.5,0.3
FLIR3461,0.4,0.5
FLIR3463,0.4,0.3
FLIR3465,0.4,0.4
FLIR3467,0.4,0.5
FLIR3469,0.4,0.4
FLIR3471,0.4,0.6
FLIR3473,0.4,0.3
FLIR3475,0.4,0.3
FLIR3477,0.4,0.4
FLIR3479,0.4,0.4
FLIR3481,0.4,0.4
FLIR3483,0.4,0.5
FLIR3485,0.4,0.4
FLIR3487,0.4,0.5
FLIR3489,0.4,0.4
FLIR3491,0.4,0.6
FLIR3493,0.4,0.6
FLIR3495,0.3,0.4
FLIR3497,0.4,0.5
FLIR3499,0.5,0.4
FLIR3501,0.5,0.6
FLIR3503,0.4,0.4
FLIR3505,0.4,0.4
FLIR3507,0.4,0.5
FLIR3509,0.5,0.3
FLIR3511,0.4,0.4
FLIR3513,0.4,0.5
FLIR3515,0.5,0.4
FLIR3517,0.4,0.4
FLIR3519,0.4,0.3
FLIR3521,0.4,0.4
FLIR3523,0.4,0.5
FLIR3525,0.4,0.5
FLIR3527,0.4,0.3
FLIR3529,0.4,0.4
FLIR3531,0.4,0.3
FLIR3533,0.4,0.4
FLIR3535,0.4,0.4
FLIR3537,0.4,0.4
FLIR3539,0.4,0.5
FLIR3541,0.5,0.5
FLIR3543,0.5,0.4
FLIR3545,0.4,0.4
FLIR3547,0.4,0.4
FLIR3549,0.4,0.4
FLIR3551,0.4,0.4
FLIR3553,0.3,0.4
FLIR3555,0.4,0.4
FLIR3557,0.4,0.4
FLIR3559,0.4,0.4
FLIR3561,0.4,0.4
FLIR3563,0.4,0.4
FLIR3565,0.4,0.4
FLIR3567,0.3,0.4
FLIR3569,0.4,0.4
FLIR3571,0.4,0.4
FLIR3573,0.4,0.4
FLIR3575,0.4,0.4
FLIR3577,0.4,0.6
FLIR3579,0.4,0.4
FLIR3581,0.4,0.4
FLIR3583,0.4,0.4
FLIR3585,0.4,0.6
FLIR3587,0.4,0.4
FLIR3589,0.4,0.4
FLIR3591,0.4,0.4
FLIR3593,0.3,0.3
FLIR3595,0.2,0.2
FLIR3597,0.2,0.2
FLIR3599,0.4,0.4
FLIR3601,0.2,0.4
FLIR3603,0.3,0.4
FLIR3605,0.3,0.4
FLIR3607,0.2,0.4
FLIR3609,0.2,0.4
FLIR3611,0.2,0.4
FLIR3613,0.3,0.3
FLIR3615,0.3,0.3
FLIR3617,0.3,0.6
FLIR3619,0.2,0.4
FLIR3621,0.3,0.3
FLIR3623,0.4,0.4
FLIR3625,0.4,0.5
FLIR3627,0.4,0.2
FLIR3629,0.3,0.4
FLIR3631,0.2,0.3
FLIR3633,0.2,0.3
FLIR3635,0.3,0.3
FLIR3637,0.3,0.3
FLIR3639,0.3,0.4
FLIR3641,0.3,0.3
FLIR3643,0.3,0.4
FLIR3645,0.3,0.4
FLIR3647,0.3,0.5
FLIR3649,0.3,0.5
FLIR3651,0.4,0.3
FLIR3653,0.4,0.4
FLIR3655,0.3,0.4
FLIR3657,0.3,0.3
FLIR3659,0.3,0.4
FLIR3661,0.3,0.3
FLIR3663,0.3,0.4
FLIR3665,0.4,0.5
FLIR3667,0.4,0.4
FLIR3669,0.4,0.6
FLIR3671,0.4,0.4
FLIR3673,0.4,0.4
FLIR3675,0.3,0.4
FLIR3677,0.4,0.4
FLIR3679,0.4,0.3
FLIR3681,0.4,0.5
FLIR3683,0.4,0.3
FLIR3685,0.3,0.3
FLIR3687,0.3,0.3
FLIR3689,0.4,0.3
FLIR3691,0.3,0.3
FLIR3693,0.3,0.2
FLIR3695,0.3,0.4
FLIR3697,0.3,0.3
FLIR3699,0.4,0.4
FLIR3701,0.4,0.3
FLIR3703,0.3,0.5
FLIR3705,0.4,0.5
FLIR3707,0.3,0.4
FLIR3709,0.4,0.5
FLIR3711,0.4,0.5
FLIR3713,0.2,0.2
FLIR3715,0.4,0.3
FLIR3717,0.3,0.4
FLIR3719,0.4,0.3
FLIR3721,0.4,0.4
FLIR3723,0.2,0.6
FLIR3725,0.3,0.5
FLIR3727,0.3,0.4
FLIR3729,0.2,0.3
FLIR3731,0.3,0.5
FLIR3733,0.2,0.6
FLIR3735,0.2,0.4
FLIR3737,0.3,0.4
FLIR3739,0.3,0.6
FLIR3741,0.3,0.4
FLIR3743,0.3,0.4
FLIR3745,0.2,0.5
FLIR3747,0.3,0.6
FLIR3749,0.4,0.5
FLIR3751,0.3,0.4
FLIR3753,0.3,0.4
FLIR3755,0.2,0.4
FLIR3757,0.3,0.4
FLIR3759,0.3,0.5
FLIR3761,0.3,0.4
FLIR3763,0.3,0.5
FLIR3765,0.3,0.4
FLIR3767,0.3,0.3
FLIR3769,0.3,0.3
FLIR3771,0.2,0.3
FLIR3773,0.2,0.3
FLIR3775,0.2,0.2
FLIR3777,0.2,0.3
FLIR3779,0.3,0.3
FLIR3781,0.3,0.3
FLIR3783,0.3,0.3
FLIR3785,0.3,0.2
FLIR3787,0.2,0.3
FLIR3789,0.3,0.3
FLIR3791,0.3,0.4
FLIR3793,0.2,0.4
FLIR3795,0.2,0.3
FLIR3797,0.3,0.4
FLIR3799,0.3,0.4
FLIR3801,0.3,0.4
FLIR3803,0.3,0.4
FLIR3805,0.3,0.5
FLIR3807,0.5,0.6
FLIR3809,0.4,0.6
FLIR3811,0.3,0.4
FLIR3813,0.3,0.4
FLIR3815,0.3,0.4
FLIR3817,0.2,0.4
FLIR3819,0.3,0.5
FLIR3821,0.3,0.5
FLIR3823,0.3,0.4
FLIR3825,0.4,0.5
FLIR3827,0.3,0.2
FLIR3829,0.3,0.4
FLIR3831,0.3,0.4
FLIR3833,0.3,0.4
FLIR3835,0.3,0.5
FLIR3837,0.3,0.5
FLIR3839,0.3,0.4
FLIR3841,0.3,0.4
FLIR3843,0.3,0.5
FLIR3845,0.3,0.4
FLIR3847,0.3,0.4
FLIR3849,0.3,0.4
FLIR3851,0.3,0.6
FLIR3853,0.3,0.4
FLIR3855,0.3,0.5
FLIR3857,0.3,0.4
FLIR3859,0.3,0.4
FLIR3861,0.3,0.4
FLIR3863,0.2,0.4
FLIR3865,0.4,0.3
FLIR3867,0.3,0.3
FLIR3869,0.2,0.2
FLIR3871,0.2,0.2
FLIR3873,0.2,0.2
FLIR3875,0.2,0.2
FLIR3877,0.2,0.2
FLIR3879,0.2,0.2
FLIR3881,0.3,0.2
FLIR3883,0.2,0.3
FLIR3885,0.3,0.5
FLIR3887,0.2,0.4
FLIR3889,0.2,0.3
FLIR3891,0.2,0.3
FLIR3893,0.2,0.3
FLIR3895,0.2,0.4
FLIR3897,0.2,0.2
FLIR3899,0.2,0.3
FLIR3901,0.2,0.3
FLIR3903,0.3,0.3
FLIR3905,0.2,0.5
FLIR3907,0.2,0.2
FLIR3909,0.2,0.2
FLIR3911,0.3,0.4
FLIR3913,0.2,0.3
FLIR3915,0.2,0.4
FLIR3917,0.3,0.3
FLIR3919,0.1,0.2
FLIR3921,0.1,0.2
FLIR3923,0.1,0.1
FLIR3925,0.1,0.2
FLIR3927,0.1,0.2
FLIR3929,0.1,0.2
FLIR3931,0.1,0.2
FLIR3933,0.1,0.2
FLIR3935,0.1,0.2
FLIR3937,0.1,0.2
FLIR3939,0.1,0.2
FLIR3941,0.1,0.2
FLIR3943,0.1,0.2
FLIR3945,0.1,0.2
FLIR3947,0.1,0.2
FLIR3949,0.1,0.2
FLIR3951,0.1,0.2
FLIR3953,0.1,0.2
FLIR3955,0.1,0.2
FLIR3957,0.1,0.2
FLIR3959,0.1,0.2
FLIR3961,0.1,0.1
FLIR3963,0.1,0.2
FLIR3965,0.1,0.2
FLIR3967,0.1,0.2
FLIR3969,0.1,0.2
FLIR3971,0.1,0.2
FLIR3973,0.1,0.2
FLIR3977,0.1,0.2
FLIR3979,0.1,0.2
FLIR3981,0.1,0.2
FLIR3983,0.1,0.2
FLIR3985,0.1,0.2
FLIR3987,0.2,0.2
FLIR3989,0.1,0.2
FLIR3991,0.1,0.2
FLIR3993,0.1,0.2
FLIR3995,0.1,0.1
FLIR3997,0.1,0.1
FLIR3999,0.1,0.2
FLIR4001,0.1,0.2
FLIR4003,0.1,0.2
FLIR4005,0.1,0.3
FLIR4007,0.2,0.2
FLIR4009,0.1,0.2
FLIR4011,0.2,0.3
FLIR4013,0.1,0.2
FLIR4015,0.1,0.2
FLIR4017,0.1,0.2
FLIR4019,0.2,0.3
FLIR4021,0.1,0.3
FLIR4023,0.1,0.2
FLIR4025,0.1,0.2
FLIR4027,0.1,0.2
FLIR4029,0.1,0.1
FLIR4031,0.1,0.2
FLIR4033,0.1,0.2
FLIR4035,0.2,0.2
FLIR4037,0.1,0.2
FLIR4039,0.1,0.2
FLIR4041,0.1,0.2
FLIR4043,0.1,0.2
FLIR4045,0.1,0.2
FLIR4047,0.1,0.1
FLIR4049,0.1,0.2
FLIR4051,0.1,0.2
FLIR4053,0.1,0.2
FLIR4055,0.1,0.2
FLIR4057,0.1,0.2
FLIR4059,0.1,0.2
FLIR4061,0.1,0.2
FLIR4063,0.1,0.2
FLIR4065,0.1,0.2
FLIR4067,0.1,0.2
FLIR4069,0.1,0.2
FLIR4071,0.1,0.2
FLIR4073,0.1,0.2
FLIR4075,0.1,0.2
FLIR4077,0.1,0.2
FLIR4079,0.1,0.2
FLIR4081,0.1,0.3
FLIR4083,0.1,0.2
FLIR4085,0.1,0.2
FLIR4087,0.1,0.3
FLIR4089,0.1,0.2
FLIR4091,0.1,0.2
FLIR4093,0.1,0.2
FLIR4095,0.1,0.2
FLIR4097,0.1,0.3
FLIR4099,0.1,0.3
FLIR4101,0.1,0.2
FLIR4103,0.1,0.3
FLIR4105,0.1,0.4
FLIR4107,0.1,0.4
FLIR4109,0.1,0.2
FLIR4111,0.1,0.2
FLIR4113,0.1,0.2
FLIR4115,0.2,0.3
FLIR4117,0.2,0.3
FLIR4119,0.3,0.3
FLIR4121,0.3,0.3
FLIR4123,0.3,0.3
FLIR4125,0.2,0.3
FLIR4127,0.4,0.4
FLIR4129,0.2,0.3
FLIR4131,0.3,0.3
FLIR4133,0.2,0.2
FLIR4135,0.3,0.4
FLIR4137,0.2,0.3
FLIR4139,0.3,0.3
FLIR4141,0.2,0.2
FLIR4143,0.3,0.2
FLIR4145,0.3,0.3
FLIR4147,0.3,0.3
FLIR4149,0.3,0.3
FLIR4151,0.3,0.3
FLIR4153,0.3,0.2
FLIR4155,0.3,0.2
FLIR4157,0.3,0.3
FLIR4159,0.4,0.3
FLIR4161,0.3,0.5
FLIR4163,0.2,0.3
FLIR4165,0.3,0.2
FLIR4167,0.4,0.5
FLIR4169,0.4,0.4
FLIR4171,0.3,0.3
FLIR4173,0.3,0.2
FLIR4175,0.3,0.2
FLIR4177,0.3,0.3
FLIR4179,0.3,0.3
FLIR4181,0.3,0.2
FLIR4183,0.3,0.2
FLIR4185,0.4,0.3
FLIR4187,0.4,0.5
FLIR4189,0.3,0.3
FLIR4191,0.3,0.3
FLIR4193,0.4,0.3
FLIR4195,0.3,0.3
FLIR4197,0.3,0.3
FLIR4199,0.2,0.3
FLIR4201,0.2,0.5
FLIR4203,0.3,0.4
FLIR4205,0.3,0.3
FLIR4207,0.3,0.2
FLIR4209,0.2,0.2
FLIR4211,0.2,0.2
FLIR4213,0.3,0.3
FLIR4215,0.3,0.2
FLIR4217,0.3,0.2
FLIR4219,0.2,0.2
FLIR4221,0.3,0.2
FLIR4223,0.2,0.3
FLIR4225,0.2,0.2
FLIR4227,0.3,0.3
FLIR4229,0.4,0.2
FLIR4231,0.1,0.2
FLIR4233,0.4,0.4
FLIR4235,0.4,0.3
FLIR4237,0.4,0.4
FLIR4239,0.4,0.4
FLIR4241,0.4,0.4
FLIR4243,0.3,0.2
FLIR4245,0.4,0.3
FLIR4247,0.4,0.4
FLIR4249,0.4,0.3
FLIR4251,0.4,0.4
FLIR4253,0.4,0.5
FLIR4255,0.3,0.3
FLIR4257,0.4,0.3
FLIR4259,0.3,0.2
FLIR4261,0.2,0.2
FLIR4263,0.2,0.2
FLIR4265,0.3,0.3
FLIR4267,0.4,0.3
FLIR4269,0.4,0.3
FLIR4271,0.4,0.3
FLIR4273,0.4,0.4
FLIR4275,0.4,0.3
FLIR4277,0.5,0.3
FLIR4279,0.4,0.3
FLIR4281,0.5,0.4
FLIR4283,0.4,0.3
FLIR4285,0.4,0.4
FLIR4287,0.5,0.3
FLIR4291,0.4,0.4
FLIR4293,0.4,0.4
FLIR4295,0.3,0.3
FLIR4297,0.3,0.3
FLIR4299,0.3,0.4
FLIR4301,0.2,0.4
FLIR4303,0.3,0.3
FLIR4305,0.4,0.4
FLIR4307,0.3,0.3
FLIR4309,0.4,0.5
FLIR4311,0.4,0.3
FLIR4313,0.4,0.3
FLIR4315,0.3,0.4
FLIR4317,0.2,0.3
FLIR4319,0.4,0.3
FLIR4321,0.4,0.4
FLIR4323,0.4,0.4
FLIR4327,0.3,0.5
FLIR4329,0.2,0.3
FLIR4331,0.3,0.4
FLIR4333,0.3,0.5
FLIR4335,0.4,0.4
FLIR4337,0.3,0.2
FLIR4339,0.4,0.2
FLIR4341,0.3,0.3
FLIR4343,0.4,0.4
FLIR4345,0.4,0.5
FLIR4347,0.2,0.3
FLIR4349,0.3,0.4
FLIR4351,0.2,0.3
FLIR4353,0.2,0.3
FLIR4355,0.4,0.4
FLIR4357,0.4,0.4
FLIR4359,0.3,0.3
FLIR4361,0.4,0.3
FLIR4363,0.4,0.3
FLIR4365,0.2,0.4
FLIR4367,0.3,0.2
FLIR4369,0.3,0.3
FLIR4371,0.4,0.4
FLIR4373,0.3,0.4
FLIR4375,0.3,0.4
FLIR4377,0.3,0.3
FLIR4379,0.4,0.4
FLIR4381,0.2,0.3
FLIR4383,0.3,0.4
FLIR4385,0.3,0.3
FLIR4387,0.4,0.4
FLIR4389,0.3,0.3
FLIR4391,0.4,0.3
FLIR4393,0.4,0.3
FLIR4395,0.4,0.4
FLIR4397,0.3,0.3
FLIR4399,0.3,0.3
FLIR4401,0.4,0.2
FLIR4403,0.5,0.4
FLIR4405,0.5,0.4
FLIR4407,0.3,0.3
FLIR4409,0.4,0.4
FLIR4411,0.4,0.6
FLIR4413,0.4,0.3
FLIR4415,0.3,0.3
FLIR4417,0.4,0.4
FLIR4419,0.2,0.3
FLIR4421,0.3,0.2
FLIR4423,0.4,0.3
FLIR4425,0.4,0.3
FLIR4427,0.4,0.3
FLIR4429,0.4,0.4
FLIR4431,0.3,0.3
FLIR4433,0.3,0.2
FLIR4435,0.4,0.4
FLIR4437,0.4,0.4
FLIR4439,0.3,0.3
FLIR4441,0.3,0.3
FLIR4443,0.4,0.3
FLIR4445,0.4,0.2
FLIR4447,0.2,0.4
FLIR4449,0.3,0.3
FLIR4451,0.3,0.3
FLIR4453,0.3,0.3
IMG_8012,0.3,0.4
IMG_8013,0.3,0.4
IMG_8014,0.3,0.5
IMG_8015,0.3,0.4
IMG_8016,0.3,0.4
IMG_8017,0.4,0.3
IMG_8018,0.4,0.3
IMG_8019,0.4,0.2
IMG_8020,0.4,0.2
IMG_8021,0.3,0.2
IMG_8022,0.4,0.3
IMG_8023,0.5,0.4
IMG_8024,0.5,0.4
IMG_8025,0.5,0.3
IMG_8026,0.4,0.3
IMG_8027,0.4,0.4
IMG_8031,0.4,0.2
IMG_8032,0.3,0.2
IMG_8033,0.2,0.2
IMG_8034,0.4,0.4
IMG_8035,0.4,0.3
IMG_8036,0.3,0.2
IMG_8037,0.4,0.2
IMG_8038,0.5,0.4
IMG_8039,0.4,0.5
IMG_8040,0.2,0.2
IMG_8041,0.3,0.3
IMG_8042,0.3,0.2
IMG_8043,0.3,0.2
IMG_8044,0.2,0.2
IMG_8045,0.2,0.3
IMG_8046,0.2,0.2
IMG_8047,0.3,0.2
IMG_8048,0.2,0.2
IMG_8049,0.2,0.3
IMG_8050,0.3,0.3
IMG_8051,0.3,0.2
IMG_8052,0.3,0.3
IMG_8053,0.4,0.4
IMG_8055,0.5,0.3
IMG_8056,0.5,0.4
IMG_8057,0.4,0.3
IMG_8058,0.4,0.3
IMG_8059,0.4,0.4
IMG_8060,0.6,0.4
IMG_8061,0.4,0.3
IMG_8062,0.4,0.2
IMG_8063,0.4,0.3
IMG_8064,0.4,0.2
IMG_8065,0.3,0.4
IMG_8066,0.4,0.3
IMG_8067,0.4,0.3
IMG_8068,0.5,0.4
IMG_8069,0.5,0.3
IMG_8070,0.5,0.3
IMG_8071,0.4,0.2
IMG_8072,0.4,0.3
IMG_8073,0.3,0.4
IMG_8074,0.4,0.3
IMG_8075,0.5,0.3
IMG_8076,0.3,0.4
IMG_8077,0.4,0.3
IMG_8078,0.4,0.4
IMG_8079,0.3,0.3
IMG_8080,0.3,0.4
IMG_8081,0.4,0.4
IMG_8082,0.4,0.4
IMG_8083,0.4,0.4
IMG_8084,0.3,0.4
IMG_8085,0.3,0.3
IMG_8086,0.3,0.5
IMG_8087,0.4,0.3
IMG_8088,0.4,0.3
IMG_8089,0.3,0.3
IMG_8090,0.3,0.4
IMG_8091,0.4,0.3
IMG_8092,0.4,0.4
IMG_8093,0.4,0.3
IMG_8094,0.4,0.4
IMG_8095,0.3,0.3
IMG_8096,0.4,0.4
IMG_8097,0.4,0.3
IMG_8098,0.2,0.3
IMG_8099,0.4,0.4
IMG_8100,0.4,0.5
IMG_8101,0.3,0.4
IMG_8102,0.2,0.4
IMG_8103,0.3,0.3
IMG_8104,0.4,0.4
IMG_8105,0.3,0.5
IMG_8106,0.4,0.4
IMG_8107,0.3,0.4
IMG_8108,0.5,0.4
IMG_8109,0.4,0.2
IMG_8110,0.4,0.3
IMG_8111,0.3,0.4
IMG_8112,0.6,0.4
IMG_8113,0.4,0.5
IMG_8114,0.4,0.3
IMG_8115,0.4,0.4
IMG_8116,0.4,0.2
IMG_8117,0.2,0.3
IMG_8118,0.3,0.2
IMG_8119,0.2,0.2
IMG_8120,0.6,0.6
IMG_8121,0.5,0.6
IMG_8122,0.6,0.4
IMG_8123,0.4,0.4
IMG_8124,0.4,0.4
IMG_8125,0.4,0.4
IMG_8126,0.4,0.4
IMG_8127,0.3,0.4
IMG_8128,0.5,0.3
IMG_8129,0.4,0.2
IMG_8130,0.4,0.3
IMG_8131,0.2,0.2
IMG_8132,0.3,0.2
IMG_8133,0.3,0.3
IMG_8134,0.4,0.5
IMG_8135,0.3,0.4
IMG_8136,0.3,0.4
IMG_8137,0.3,0.3
IMG_8138,0.3,0.2
IMG_8139,0.2,0.3
IMG_8140,0.3,0.3
IMG_8141,0.2,0.2
IMG_8144,0.5,0.3
IMG_8145,0.4,0.2
IMG_8146,0.3,0.2
IMG_8147,0.3,0.2
IMG_8149,0.3,0.4
IMG_8150,0.3,0.4
IMG_8151,0.4,0.3
IMG_8152,0.4,0.4
IMG_8153,0.4,0.3
IMG_8154,0.4,0.3
IMG_8156,0.3,0.2
IMG_8157,0.3,0.3
IMG_8158,0.2,0.3
IMG_8159,0.3,0.4
IMG_8160,0.3,0.4
IMG_8161,0.4,0.4
IMG_8162,0.3,0.3
IMG_8163,0.3,0.4
IMG_8164,0.2,0.3
IMG_8165,0.2,0.3
IMG_8166,0.3,0.3
IMG_8167,0.2,0.2
IMG_8168,0.3,0.3
IMG_8169,0.4,0.4
IMG_8170,0.3,0.4
IMG_8171,0.4,0.4
IMG_8172,0.5,0.4
IMG_8173,0.4,0.3
IMG_8174,0.4,0.3
IMG_8175,0.4,0.2
IMG_8176,0.3,0.4
IMG_8177,0.2,0.3
IMG_8178,0.4,0.3
IMG_8179,0.3,0.3
IMG_8180,0.2,0.3
IMG_8181,0.2,0.3
IMG_8182,0.2,0.2
IMG_8183,0.2,0.2
IMG_8184,0.2,0.4
IMG_8185,0.3,0.3
IMG_8186,0.2,0.2
IMG_8187,0.4,0.4
IMG_8188,0.4,0.4
IMG_8189,0.4,0.4
IMG_8190,0.4,0.5
IMG_8191,0.4,0.4
IMG_8192,0.4,0.4
IMG_8193,0.4,0.4
IMG_8194,0.4,0.4
IMG_8195,0.4,0.4
IMG_8196,0.4,0.4
IMG_8197,0.5,0.4
IMG_8198,0.3,0.4
IMG_8199,0.4,0.4
IMG_8200,0.2,0.4
IMG_8201,0.3,0.3
IMG_8202,0.2,0.2
IMG_8203,0.2,0.3
IMG_8204,0.2,0.2
IMG_8205,0.4,0.5
IMG_8206,0.5,0.4
IMG_8207,0.4,0.4
IMG_8208,0.4,0.4
IMG_8209,0.4,0.4
IMG_8210,0.4,0.3
IMG_8211,0.3,0.3
IMG_8212,0.2,0.3
IMG_8213,0.3,0.3
IMG_8214,0.2,0.2
IMG_8215,0.3,0.3
IMG_8216,0.3,0.2
IMG_8217,0.3,0.3
IMG_8218,0.2,0.2
IMG_8219,0.2,0.2
IMG_8221,0.3,0.3
IMG_8224,0.3,0.4
IMG_8225,0.3,0.3
IMG_8226,0.4,0.3
IMG_8227,0.4,0.2
IMG_8228,0.3,0.4
IMG_8229,0.4,0.4
IMG_8231,0.3,0.4
IMG_8232,0.2,0.4
IMG_8233,0.3,0.3
IMG_8234,0.2,0.2
IMG_8235,0.4,0.5
IMG_8236,0.3,0.3
IMG_8237,0.2,0.4
IMG_8238,0.3,0.3
IMG_8240,0.3,0.3
IMG_8241,0.2,0.2
IMG_8242,0.2,0.3
IMG_8243,0.2,0.2
IMG_8244,0.3,0.2
IMG_8245,0.2,0.3
IMG_8246,0.3,0.3
IMG_8247,0.4,0.4
IMG_8248,0.4,0.5
IMG_8249,0.4,0.4
IMG_8250,0.4,0.4
IMG_8251,0.5,0.4
IMG_8252,0.4,0.4
IMG_8253,0.3,0.3
IMG_8254,0.4,0.4
IMG_8255,0.4,0.4
IMG_8256,0.4,0.4
IMG_8257,0.4,0.4
IMG_8258,0.5,0.4
IMG_8259,0.4,0.5
IMG_8260,0.4,0.4
IMG_8261,0.3,0.3
IMG_8262,0.4,0.4
IMG_8263,0.4,0.2
IMG_8264,0.4,0.3
IMG_8265,0.4,0.4
IMG_8266,0.3,0.3
IMG_8267,0.3,0.4
IMG_8268,0.3,0.4
IMG_8269,0.4,0.3
IMG_8270,0.3,0.3
IMG_8271,0.4,0.4
IMG_8272,0.2,0.2
IMG_8273,0.3,0.3
IMG_8274,0.4,0.3
IMG_8275,0.4,0.4
IMG_8276,0.3,0.4
IMG_8277,0.3,0.5
IMG_8278,0.3,0.4
IMG_8279,0.3,0.4
IMG_8280,0.2,0.3
IMG_8284,0.3,0.3
IMG_8285,0.3,0.4
IMG_8286,0.3,0.5
IMG_8287,0.3,0.3
IMG_8288,0.3,0.3
IMG_8289,0.4,0.2
IMG_8290,0.4,0.3
IMG_8291,0.4,0.3
IMG_8292,0.3,0.3
IMG_8295,0.3,0.2
IMG_8297,0.3,0.3
IMG_8298,0.4,0.3
IMG_8300,0.3,0.2
IMG_8302,0.2,0.2
IMG_8303,0.2,0.2
IMG_8307,0.4,0.2
IMG_8308,0.3,0.2
IMG_8309,0.4,0.3
IMG_8310,0.4,0.3
IMG_8315,0.2,0.2
IMG_8318,0.2,0.2
IMG_8321,0.2,0.2
IMG_8327,0.2,0.2
IMG_8328,0.3,0.2
IMG_8329,0.2,0.2
IMG_8333,0.4,0.5
IMG_8334,0.4,0.4
IMG_8335,0.4,0.4
